,region_name,region_id,week,date,inc,inc_w1,inc_w2,inclow,inclow_w1,inclow_w2,inctop,inctop_w1,inctop_w2,inc100,inc100_w1,inc100_w2,inc100low,inc100low_w1,inc100low_w2,inc100top,inc100top_w1,inc100top_w2,C6H6,C6H6_w1,C6H6_w2,CO,CO_w1,CO_w2,NO,NO_w1,NO_w2,NO2,NO2_w1,NO2_w2,NOXasNO2,NOXasNO2_w1,NOXasNO2_w2,O3,O3_w1,O3_w2,PM10,PM10_w1,PM10_w2,PM2p5,PM2p5_w1,PM2p5_w2,SO2,SO2_w1,SO2_w2,pmer,pmer_w1,pmer_w2,dirv,dirv_w1,dirv_w2,vitv,vitv_w1,vitv_w2,temp,temp_w1,temp_w2,hum,hum_w1,hum_w2,pst,pst_w1,pst_w2,r1,r1_w1,r1_w2,tempc,tempc_w1,tempc_w2
400,Grand Est,11,202133,2021-08-13,1606,2016.0,3206.0,122,383.0,1017.0,3090,3649.0,5395.0,28,36.0,57.0,2,7.0,18.0,54,65.0,96.0,0.2442,0.128,0.0927,0.192,0.1707,0.1554,3.849,2.8808,2.9638,10.704,7.7705,8.1674,16.3432,11.8375,12.2792,52.5991,49.6909,55.1977,14.1476,7.5769,12.0273,6.95,3.5978,5.2139,1.5222,0.6968,1.0174,101868.46,101169.04,101300.79,194.25,191.82,208.29,1.86,3.16,3.06,294.6696,290.2325,291.7961,71.2429,80.2705,74.5286,99593.3571,98937.0625,99028.9286,0.0036,0.1345,0.0504,21.5196,17.0825,18.6461
401,Normandie,12,202133,2021-08-13,224,374.0,1438.0,0,0.0,502.0,587,786.0,2374.0,7,11.0,42.0,0,0.0,14.0,18,23.0,70.0,0.5618,0.2841,0.1796,0.1605,0.1519,0.139,6.835,4.7209,3.1457,10.7601,9.1097,7.6771,21.2841,16.1594,12.2902,47.3505,50.2304,57.314,12.4567,10.4342,14.1171,6.6757,6.0693,7.7587,3.5168,2.1106,1.8052,101905.61,100967.86,101209.96,188.71,213.44,239.61,3.03,4.63,4.9,291.1232,289.2304,290.0112,78.9241,82.4509,80.7232,100790.2976,99870.7143,100113.7054,0.0213,0.0902,0.0955,17.9732,16.0804,16.8612
402,Bourgogne-Franche-Comté,13,202133,2021-08-13,712,561.0,75.0,112,0.0,0.0,1312,1313.0,350.0,25,19.0,3.0,4,0.0,0.0,46,45.0,13.0,,,,,,,2.9172,2.7273,2.8662,8.6469,7.178,7.3837,13.1121,11.335,11.7355,54.9909,46.0075,55.6615,13.5387,6.2688,9.8686,6.179,2.6232,4.4188,1.5672,1.4609,1.1756,101835.36,101239.06,101378.39,209.11,196.42,235.36,2.03,2.59,2.48,295.9732,290.3783,292.125,68.8393,80.0189,71.5893,99306.0714,98675.6604,98825.7143,0.0,0.083,0.0339,22.8232,17.2283,18.975
403,Provence-Alpes-Côte d'Azur,1,202134,2021-08-20,5411,3331.0,4891.0,1767,959.0,1826.0,9055,5703.0,7956.0,106,65.0,95.0,35,19.0,35.0,177,111.0,155.0,2.0516,1.6672,1.8234,0.2951,0.3475,0.2479,4.2165,5.8805,4.8144,17.2685,26.4123,15.3697,23.7002,35.3946,22.7179,77.4127,78.6308,63.3293,27.2988,27.7248,14.7668,11.5328,11.7029,5.5228,2.8702,3.3229,2.3933,101452.5,101736.61,101146.07,219.91,186.65,222.86,4.41,2.98,4.73,296.4887,298.6571,294.3744,60.4464,54.3452,66.4286,97988.631,98310.119,97676.7857,0.0018,0.0143,0.0333,23.3387,25.5071,21.2244
404,Île-de-France,2,202134,2021-08-20,4385,4480.0,5800.0,2377,2071.0,2742.0,6393,6889.0,8858.0,36,36.0,47.0,20,16.0,22.0,52,56.0,72.0,,,,0.3809,0.3474,0.3399,10.6352,11.1601,11.4978,17.863,20.3644,17.2868,34.1992,37.5065,34.9498,53.9453,54.6183,48.9167,16.334,16.8441,12.2198,7.5287,7.4616,5.7978,0.6338,0.9139,0.8015,101886.96,101882.86,101071.96,236.25,200.89,224.29,3.37,2.58,3.67,291.5482,294.9125,290.5964,71.5536,65.6429,76.3036,100826.0714,100834.1071,100015.1786,0.0036,0.0018,0.0982,18.3982,21.7625,17.4464
405,Centre-Val de Loire,3,202134,2021-08-20,528,233.0,378.0,97,0.0,0.0,959,496.0,806.0,20,9.0,14.0,4,0.0,0.0,36,19.0,30.0,,,,0.1456,0.1812,0.1248,4.026,4.0943,3.938,8.0384,8.773,6.48,14.241,15.0816,12.5474,56.7138,54.1079,50.4329,10.7142,13.0827,7.1138,5.573,6.5176,3.3365,,,,101977.14,101873.21,101209.64,237.32,203.3,216.43,2.67,1.99,3.93,291.1821,295.5,290.4429,73.6518,68.0714,79.3839,100341.7857,100264.5536,99581.9643,0.0054,0.0018,0.0536,18.0321,22.35,17.2929
406,Bretagne,4,202134,2021-08-20,2004,215.0,248.0,478,0.0,5.0,3530,636.0,491.0,59,6.0,7.0,14,0.0,0.0,104,18.0,14.0,,,,,,,2.8469,2.8961,2.8429,7.413,7.5029,6.8212,12.1701,12.3593,11.5604,53.6689,50.1419,53.5253,8.8297,10.0184,9.2711,4.563,4.8343,4.1841,,,,102063.35,101964.78,101047.5,249.73,235.71,226.61,3.61,3.7,5.26,289.9906,290.7589,289.5469,83.1741,81.8259,83.7143,101361.1161,101265.2232,100351.6071,0.015,0.0369,0.1021,16.8406,17.6089,16.3969
407,Occitanie,5,202134,2021-08-20,2344,3458.0,3339.0,1011,1658.0,1581.0,3677,5258.0,5097.0,39,58.0,56.0,17,28.0,27.0,61,88.0,85.0,,,,,,,4.5729,5.5629,6.276,12.5234,18.7516,13.4167,18.4214,25.189,21.85,66.5,63.2681,53.0442,13.9409,18.5205,8.7677,6.9294,9.6751,4.1838,0.5709,0.6432,1.0842,101906.05,101811.47,101436.56,242.24,181.1,218.9,3.55,2.21,2.76,293.7763,297.0742,292.3428,68.2202,70.747,73.625,98767.3172,98642.6233,98213.9541,0.002,0.0057,0.1135,20.6263,23.9242,19.1928
408,Hauts-de-France,6,202134,2021-08-20,2404,3072.0,1187.0,745,885.0,0.0,4063,5259.0,2581.0,39,50.0,19.0,12,14.0,0.0,66,86.0,42.0,0.2113,0.1284,0.4029,0.0979,0.1049,0.1256,2.5629,2.6124,2.448,8.5526,8.3605,7.5894,12.4713,12.3539,11.3299,47.0124,45.252,49.7595,13.7595,14.4849,12.6696,6.8915,6.2251,6.2607,1.327,1.2073,1.504,101750.71,101867.68,100913.3,238.48,222.68,189.46,3.92,2.84,3.28,290.0125,290.925,289.7839,86.1786,78.3125,81.5714,101045.2679,101163.2143,100212.8571,0.05,0.0723,0.1536,16.8625,17.775,16.6339
409,Corse,7,202134,2021-08-20,28,124.0,233.0,0,1.0,48.0,122,247.0,418.0,8,36.0,68.0,0,0.0,14.0,35,72.0,122.0,,,,0.5919,0.6392,0.5043,2.3748,3.6225,2.1686,11.0773,16.4152,7.6007,14.6151,21.8534,10.8609,78.5357,71.6956,69.5379,30.7904,28.9211,15.2237,14.9327,11.2581,4.4385,0.9934,1.222,0.6875,101451.25,101716.7,101229.55,143.84,148.3,157.41,2.96,2.43,3.1,297.8598,299.5411,297.5205,70.0,67.0357,62.1161,101329.8214,101595.7143,101107.9464,0.0,0.0,0.0,24.7098,26.3911,24.3705
410,Nouvelle-Aquitaine,8,202134,2021-08-20,2971,2435.0,3211.0,1450,958.0,1374.0,4492,3912.0,5048.0,49,40.0,52.0,24,16.0,22.0,74,64.0,82.0,,,,0.2063,0.2207,0.1707,3.2131,3.7511,3.5473,7.3244,8.2858,6.7074,12.206,13.9862,12.1044,57.5187,52.9209,49.5897,11.4807,14.7062,8.4283,5.2503,7.1238,3.5442,1.1583,1.2771,1.2147,102061.02,101919.61,101395.46,227.41,200.05,227.51,2.64,2.56,4.04,291.9198,295.2614,291.0254,72.9259,72.1223,78.6357,100363.6786,100270.875,99735.7679,0.0051,0.0033,0.1475,18.7698,22.1114,17.8754
411,Pays de la Loire,9,202134,2021-08-20,1485,2633.0,545.0,328,567.0,0.0,2642,4699.0,1258.0,38,68.0,14.0,8,15.0,0.0,68,121.0,32.0,,,,,,,0.8731,0.9931,0.721,4.6079,5.1468,3.72,5.9344,6.6599,4.8155,56.6311,52.474,51.7047,9.2659,10.5457,8.0797,4.8175,5.484,3.7668,0.2962,0.2665,0.3561,102047.68,101952.86,101157.14,251.61,249.82,225.0,2.51,2.49,3.66,290.85,292.4464,290.1429,77.5357,76.0714,83.3393,101738.3929,101646.4286,100849.8214,0.0164,0.0036,0.0696,17.7,19.2964,16.9929
412,Auvergne-Rhône-Alpes,10,202134,2021-08-20,1583,1735.0,3266.0,540,131.0,1134.0,2626,3339.0,5398.0,19,21.0,40.0,6,1.0,14.0,32,41.0,66.0,1.2106,0.7269,0.6767,0.1679,0.2568,0.2039,3.6997,4.9449,5.498,10.115,13.9674,12.0816,2.2214,2.5255,2.5492,58.6533,55.3816,43.3249,14.3527,17.6839,7.9611,7.8922,9.3244,3.811,2.0272,2.1863,1.0074,101839.11,101843.75,101310.45,186.15,137.57,168.14,3.29,1.86,2.17,292.7935,296.4283,291.3787,66.4851,68.9182,73.3958,97456.0119,97678.8244,97389.7619,0.0,0.0161,0.1896,19.6435,23.2783,18.2287
413,Grand Est,11,202134,2021-08-20,4578,1606.0,2016.0,1335,122.0,383.0,7821,3090.0,3649.0,81,28.0,36.0,24,2.0,7.0,138,54.0,65.0,0.2128,0.2442,0.128,0.156,0.192,0.1707,3.2529,3.849,2.8808,9.1244,10.704,7.7705,13.7722,16.3432,11.8375,53.4711,52.5991,49.6909,12.899,14.1476,7.5769,7.1281,6.95,3.5978,1.3582,1.5222,0.6968,101826.43,101868.46,101169.04,222.64,194.25,191.82,2.71,1.86,3.16,291.2411,294.6696,290.2325,76.7036,71.2429,80.2705,99523.3929,99593.3571,98937.0625,0.0471,0.0036,0.1345,18.0911,21.5196,17.0825
414,Normandie,12,202134,2021-08-20,354,224.0,374.0,0,0.0,0.0,800,587.0,786.0,10,7.0,11.0,0,0.0,0.0,23,18.0,23.0,0.5326,0.5618,0.2841,0.1489,0.1605,0.1519,5.6299,6.835,4.7209,10.4619,10.7601,9.1097,19.0141,21.2841,16.1594,52.2461,47.3505,50.2304,11.8012,12.4567,10.4342,6.7359,6.6757,6.0693,2.0915,3.5168,2.1106,101915.89,101905.61,100967.86,237.23,188.71,213.44,4.02,3.03,4.63,289.9424,291.1232,289.2304,81.6979,78.9241,82.4509,100806.7857,100790.2976,99870.7143,0.0571,0.0213,0.0902,16.7924,17.9732,16.0804
415,Bourgogne-Franche-Comté,13,202134,2021-08-20,973,712.0,561.0,0,112.0,0.0,2130,1312.0,1313.0,34,25.0,19.0,0,4.0,0.0,74,46.0,45.0,,,,,,,2.6225,2.9172,2.7273,7.1815,8.6469,7.178,11.1625,13.1121,11.335,56.6296,54.9909,46.0075,12.0734,13.5387,6.2688,6.0621,6.179,2.6232,1.4785,1.5672,1.4609,101878.93,101835.36,101239.06,245.0,209.11,196.42,2.68,2.03,2.59,291.8411,295.9732,290.3783,72.8571,68.8393,80.0189,99311.7857,99306.0714,98675.6604,0.1071,0.0,0.083,18.6911,22.8232,17.2283
416,Provence-Alpes-Côte d'Azur,1,202135,2021-08-27,3187,5411.0,3331.0,1157,1767.0,959.0,5217,9055.0,5703.0,62,106.0,65.0,22,35.0,19.0,102,177.0,111.0,0.988,2.0516,1.6672,0.2896,0.2951,0.3475,4.1104,4.2165,5.8805,15.623,17.2685,26.4123,21.8916,23.7002,35.3946,73.242,77.4127,78.6308,17.6999,27.2988,27.7248,7.5448,11.5328,11.7029,1.9484,2.8702,3.3229,101204.29,101452.5,101736.61,215.13,219.91,186.65,4.52,4.41,2.98,294.4202,296.4887,298.6571,61.4762,60.4464,54.3452,97734.1667,97988.631,98310.119,0.0339,0.0018,0.0143,21.2702,23.3387,25.5071
417,Île-de-France,2,202135,2021-08-27,4872,4385.0,4480.0,1651,2377.0,2071.0,8093,6393.0,6889.0,40,36.0,36.0,14,20.0,16.0,66,52.0,56.0,,,,0.293,0.3809,0.3474,8.1148,10.6352,11.1601,15.6563,17.863,20.3644,28.1337,34.1992,37.5065,60.314,53.9453,54.6183,16.7066,16.334,16.8441,7.4439,7.5287,7.4616,0.5744,0.6338,0.9139,102156.79,101886.96,101882.86,100.18,236.25,200.89,4.69,3.37,2.58,291.075,291.5482,294.9125,68.7321,71.5536,65.6429,101090.5357,100826.0714,100834.1071,0.0018,0.0036,0.0018,17.925,18.3982,21.7625
418,Centre-Val de Loire,3,202135,2021-08-27,546,528.0,233.0,73,97.0,0.0,1019,959.0,496.0,21,20.0,9.0,3,4.0,0.0,39,36.0,19.0,,,,0.1418,0.1456,0.1812,4.3233,4.026,4.0943,8.3852,8.0384,8.773,15.0637,14.241,15.0816,61.7529,56.7138,54.1079,11.4304,10.7142,13.0827,5.8769,5.573,6.5176,,,,102034.91,101977.14,101873.21,77.59,237.32,203.3,3.3,2.67,1.99,291.0455,291.1821,295.5,67.6161,73.6518,68.0714,100396.3393,100341.7857,100264.5536,0.0018,0.0054,0.0018,17.8955,18.0321,22.35
419,Bretagne,4,202135,2021-08-27,3387,2004.0,215.0,1570,478.0,0.0,5204,3530.0,636.0,99,59.0,6.0,46,14.0,0.0,152,104.0,18.0,,,,,,,1.8658,2.8469,2.8961,6.6816,7.413,7.5029,9.8162,12.1701,12.3593,65.3043,53.6689,50.1419,13.3717,8.8297,10.0184,6.6568,4.563,4.8343,,,,102308.66,102063.35,101964.78,73.26,249.73,235.71,5.16,3.61,3.7,290.3143,289.9906,290.7589,78.808,83.1741,81.8259,101605.3571,101361.1161,101265.2232,0.0009,0.015,0.0369,17.1643,16.8406,17.6089
420,Occitanie,5,202135,2021-08-27,1794,2344.0,3458.0,715,1011.0,1658.0,2873,3677.0,5258.0,30,39.0,58.0,12,17.0,28.0,48,61.0,88.0,,,,,,,5.3425,4.5729,5.5629,15.6628,12.5234,18.7516,23.0624,18.4214,25.189,67.8842,66.5,63.2681,11.6412,13.9409,18.5205,5.6461,6.9294,9.6751,0.7955,0.5709,0.6432,101577.32,101906.05,101811.47,226.4,242.24,181.1,3.06,3.55,2.21,293.7916,293.7763,297.0742,60.6964,68.2202,70.747,98382.7041,98767.3172,98642.6233,0.0003,0.002,0.0057,20.6416,20.6263,23.9242
421,Hauts-de-France,6,202135,2021-08-27,3266,2404.0,3072.0,1469,745.0,885.0,5063,4063.0,5259.0,54,39.0,50.0,25,12.0,14.0,83,66.0,86.0,1.0707,0.2113,0.1284,0.4404,0.0979,0.1049,2.0413,2.5629,2.6124,8.0568,8.5526,8.3605,11.1787,12.4713,12.3539,56.393,47.0124,45.252,16.184,13.7595,14.4849,7.4324,6.8915,6.2251,2.7169,1.327,1.2073,102283.21,101750.71,101867.68,218.93,238.48,222.68,4.45,3.92,2.84,289.7446,290.0125,290.925,80.9018,86.1786,78.3125,101583.3929,101045.2679,101163.2143,0.0152,0.05,0.0723,16.5946,16.8625,17.775
422,Corse,7,202135,2021-08-27,49,28.0,124.0,0,0.0,1.0,154,122.0,247.0,14,8.0,36.0,0,0.0,0.0,45,35.0,72.0,,,,0.551,0.5919,0.6392,2.3006,2.3748,3.6225,9.0392,11.0773,16.4152,12.4743,14.6151,21.8534,75.2169,78.5357,71.6956,21.1504,30.7904,28.9211,6.9789,14.9327,11.2581,0.8742,0.9934,1.222,101177.5,101451.25,101716.7,158.48,143.84,148.3,3.2,2.96,2.43,296.3821,297.8598,299.5411,65.7946,70.0,67.0357,101055.4464,101329.8214,101595.7143,0.0018,0.0,0.0,23.2321,24.7098,26.3911
423,Nouvelle-Aquitaine,8,202135,2021-08-27,1629,2971.0,2435.0,531,1450.0,958.0,2727,4492.0,3912.0,27,49.0,40.0,9,24.0,16.0,45,74.0,64.0,,,,0.2059,0.2063,0.2207,3.0025,3.2131,3.7511,7.699,7.3244,8.2858,12.2531,12.206,13.9862,61.6934,57.5187,52.9209,11.8904,11.4807,14.7062,5.4942,5.2503,7.1238,0.8624,1.1583,1.2771,101861.15,102061.02,101919.61,80.69,227.41,200.05,3.9,2.64,2.56,292.2521,291.9198,295.2614,64.325,72.9259,72.1223,100227.2321,100363.6786,100270.875,0.0,0.0051,0.0033,19.1021,18.7698,22.1114
424,Pays de la Loire,9,202135,2021-08-27,1135,1485.0,2633.0,210,328.0,567.0,2060,2642.0,4699.0,29,38.0,68.0,5,8.0,15.0,53,68.0,121.0,,,,,,,0.9671,0.8731,0.9931,5.0756,4.6079,5.1468,6.546,5.9344,6.6599,63.9103,56.6311,52.474,12.1291,9.2659,10.5457,6.407,4.8175,5.484,0.2896,0.2962,0.2665,102107.5,102047.68,101952.86,44.29,251.61,249.82,3.93,2.51,2.49,291.7696,290.85,292.4464,66.1786,77.5357,76.0714,101799.1071,101738.3929,101646.4286,0.0,0.0164,0.0036,18.6196,17.7,19.2964
425,Auvergne-Rhône-Alpes,10,202135,2021-08-27,1198,1583.0,1735.0,329,540.0,131.0,2067,2626.0,3339.0,15,19.0,21.0,4,6.0,1.0,26,32.0,41.0,2.1266,1.2106,0.7269,0.1798,0.1679,0.2568,3.3187,3.6997,4.9449,9.1397,10.115,13.9674,2.3295,2.2214,2.5255,59.8316,58.6533,55.3816,10.4923,14.3527,17.6839,5.2273,7.8922,9.3244,1.8268,2.0272,2.1863,101695.89,101839.11,101843.75,178.62,186.15,137.57,3.79,3.29,1.86,290.9317,292.7935,296.4283,66.7872,66.4851,68.9182,97430.4911,97456.0119,97678.8244,0.0,0.0,0.0161,17.7817,19.6435,23.2783
426,Grand Est,11,202135,2021-08-27,3285,4578.0,1606.0,1117,1335.0,122.0,5453,7821.0,3090.0,58,81.0,28.0,20,24.0,2.0,96,138.0,54.0,0.1808,0.2128,0.2442,0.1683,0.156,0.192,3.331,3.2529,3.849,9.3859,9.1244,10.704,14.4612,13.7722,16.3432,53.3914,53.4711,52.5991,11.5437,12.899,14.1476,6.7035,7.1281,6.95,1.0121,1.3582,1.5222,101974.0,101826.43,101868.46,226.64,222.64,194.25,3.22,2.71,1.86,289.3161,291.2411,294.6696,78.0429,76.7036,71.2429,99649.0357,99523.3929,99593.3571,0.0125,0.0471,0.0036,16.1661,18.0911,21.5196
427,Normandie,12,202135,2021-08-27,242,354.0,224.0,0,0.0,0.0,601,800.0,587.0,7,10.0,7.0,0,0.0,0.0,18,23.0,18.0,0.1327,0.5326,0.5618,0.1769,0.1489,0.1605,6.3833,5.6299,6.835,10.9644,10.4619,10.7601,20.4333,19.0141,21.2841,62.8339,52.2461,47.3505,15.8105,11.8012,12.4567,7.883,6.7359,6.6757,1.309,2.0915,3.5168,102319.78,101915.89,101905.61,102.04,237.23,188.71,4.26,4.02,3.03,289.8702,289.9424,291.1232,76.5119,81.6979,78.9241,101249.494,100806.7857,100790.2976,0.0013,0.0571,0.0213,16.7202,16.7924,17.9732
428,Bourgogne-Franche-Comté,13,202135,2021-08-27,468,973.0,712.0,0,0.0,112.0,1154,2130.0,1312.0,16,34.0,25.0,0,0.0,4.0,40,74.0,46.0,,,,,,,2.5432,2.6225,2.9172,7.1275,7.1815,8.6469,10.9778,11.1625,13.1121,56.5341,56.6296,54.9909,9.2204,12.0734,13.5387,4.5204,6.0621,6.179,1.5895,1.4785,1.5672,101871.79,101878.93,101835.36,191.43,245.0,209.11,3.92,2.68,2.03,290.2768,291.8411,295.9732,68.8036,72.8571,68.8393,99288.2143,99311.7857,99306.0714,0.0,0.1071,0.0,17.1268,18.6911,22.8232
429,Provence-Alpes-Côte d'Azur,1,202136,2021-09-03,3457,3187.0,5411.0,1386,1157.0,1767.0,5528,5217.0,9055.0,67,62.0,106.0,27,22.0,35.0,107,102.0,177.0,1.0332,0.988,2.0516,0.3236,0.2896,0.2951,5.1067,4.1104,4.2165,19.3851,15.623,17.2685,27.1826,21.8916,23.7002,76.6375,73.242,77.4127,16.1659,17.6999,27.2988,6.7102,7.5448,11.5328,1.77,1.9484,2.8702,101680.63,101204.29,101452.5,186.46,215.13,219.91,3.67,4.52,4.41,294.3307,294.4202,296.4887,65.003,61.4762,60.4464,98238.8095,97734.1667,97988.631,0.0155,0.0339,0.0018,21.1807,21.2702,23.3387
430,Île-de-France,2,202136,2021-09-03,8138,4872.0,4385.0,3878,1651.0,2377.0,12398,8093.0,6393.0,66,40.0,36.0,31,14.0,20.0,101,66.0,52.0,,,,0.3493,0.293,0.3809,10.7783,8.1148,10.6352,22.8278,15.6563,17.863,39.3927,28.1337,34.1992,64.3616,60.314,53.9453,21.9102,16.7066,16.334,11.2313,7.4439,7.5287,0.8437,0.5744,0.6338,102083.93,102156.79,101886.96,100.0,100.18,236.25,3.81,4.69,3.37,293.2036,291.075,291.5482,68.75,68.7321,71.5536,101026.7857,101090.5357,100826.0714,0.0019,0.0018,0.0036,20.0536,17.925,18.3982
431,Centre-Val de Loire,3,202136,2021-09-03,717,546.0,528.0,135,73.0,97.0,1299,1019.0,959.0,27,21.0,20.0,5,3.0,4.0,49,39.0,36.0,,,,0.1972,0.1418,0.1456,4.2981,4.3233,4.026,10.5654,8.3852,8.0384,17.1787,15.0637,14.241,68.0883,61.7529,56.7138,15.1333,11.4304,10.7142,8.2178,5.8769,5.573,,,,101935.54,102034.91,101977.14,110.0,77.59,237.32,3.02,3.3,2.67,293.1652,291.0455,291.1821,67.7411,67.6161,73.6518,100311.25,100396.3393,100341.7857,0.0055,0.0018,0.0054,20.0152,17.8955,18.0321
432,Bretagne,4,202136,2021-09-03,2788,3387.0,2004.0,1192,1570.0,478.0,4384,5204.0,3530.0,81,99.0,59.0,34,46.0,14.0,128,152.0,104.0,,,,,,,1.8117,1.8658,2.8469,8.5439,6.6816,7.413,11.4394,9.8162,12.1701,72.856,65.3043,53.6689,20.031,13.3717,8.8297,11.499,6.6568,4.563,,,,102094.29,102308.66,102063.35,86.74,73.26,249.73,5.02,5.16,3.61,291.2759,290.3143,289.9906,80.5268,78.808,83.1741,101395.2232,101605.3571,101361.1161,0.0018,0.0009,0.015,18.1259,17.1643,16.8406
433,Occitanie,5,202136,2021-09-03,3475,1794.0,2344.0,1939,715.0,1011.0,5011,2873.0,3677.0,58,30.0,39.0,32,12.0,17.0,84,48.0,61.0,,,,,,,5.6768,5.3425,4.5729,18.9024,15.6628,12.5234,26.2683,23.0624,18.4214,71.1878,67.8842,66.5,12.9027,11.6412,13.9409,6.0471,5.6461,6.9294,0.4556,0.7955,0.5709,101692.39,101577.32,101906.05,154.59,226.4,242.24,2.43,3.06,3.55,293.3331,293.7916,293.7763,70.6858,60.6964,68.2202,98492.8316,98382.7041,98767.3172,0.0259,0.0003,0.002,20.1831,20.6416,20.6263
434,Hauts-de-France,6,202136,2021-09-03,1165,3266.0,2404.0,186,1469.0,745.0,2144,5063.0,4063.0,19,54.0,39.0,3,25.0,12.0,35,83.0,66.0,1.3593,1.0707,0.2113,0.3041,0.4404,0.0979,2.3232,2.0413,2.5629,10.8124,8.0568,8.5526,14.3628,11.1787,12.4713,59.7226,56.393,47.0124,22.7268,16.184,13.7595,12.8841,7.4324,6.8915,2.6774,2.7169,1.327,102270.63,102283.21,101750.71,110.89,218.93,238.48,3.72,4.45,3.92,291.1116,289.7446,290.0125,78.0179,80.9018,86.1786,101600.8929,101583.3929,101045.2679,0.0045,0.0152,0.05,17.9616,16.5946,16.8625
435,Corse,7,202136,2021-09-03,61,49.0,28.0,0,0.0,0.0,150,154.0,122.0,18,14.0,8.0,0,0.0,0.0,44,45.0,35.0,,,,0.5466,0.551,0.5919,2.2604,2.3006,2.3748,9.5677,9.0392,11.0773,12.9699,12.4743,14.6151,75.577,75.2169,78.5357,14.5596,21.1504,30.7904,4.7344,6.9789,14.9327,0.8625,0.8742,0.9934,101664.73,101177.5,101451.25,153.04,158.48,143.84,3.04,3.2,2.96,295.8973,296.3821,297.8598,69.7143,65.7946,70.0,101542.6786,101055.4464,101329.8214,0.0127,0.0018,0.0,22.7473,23.2321,24.7098
436,Nouvelle-Aquitaine,8,202136,2021-09-03,1209,1629.0,2971.0,307,531.0,1450.0,2111,2727.0,4492.0,20,27.0,49.0,5,9.0,24.0,35,45.0,74.0,,,,0.3415,0.2059,0.2063,4.0082,3.0025,3.2131,10.2371,7.699,7.3244,16.3411,12.2531,12.206,64.1926,61.6934,57.5187,13.2636,11.8904,11.4807,7.2271,5.4942,5.2503,0.6371,0.8624,1.1583,101797.02,101861.15,102061.02,101.18,80.69,227.41,3.11,3.9,2.64,293.0509,292.2521,291.9198,70.525,64.325,72.9259,100243.9821,100227.2321,100363.6786,0.0186,0.0,0.0051,19.9009,19.1021,18.7698
437,Pays de la Loire,9,202136,2021-09-03,1160,1135.0,1485.0,61,210.0,328.0,2259,2060.0,2642.0,30,29.0,38.0,2,5.0,8.0,58,53.0,68.0,,,,,,,1.0214,0.9671,0.8731,6.7205,5.0756,4.6079,8.2729,6.546,5.9344,71.9543,63.9103,56.6311,16.1657,12.1291,9.2659,9.1551,6.407,4.8175,0.6562,0.2896,0.2962,101930.54,102107.5,102047.68,93.57,44.29,251.61,3.56,3.93,2.51,293.4875,291.7696,290.85,67.6607,66.1786,77.5357,101624.4643,101799.1071,101738.3929,0.0036,0.0,0.0164,20.3375,18.6196,17.7
438,Auvergne-Rhône-Alpes,10,202136,2021-09-03,3358,1198.0,1583.0,1931,329.0,540.0,4785,2067.0,2626.0,41,15.0,19.0,24,4.0,6.0,58,26.0,32.0,1.3855,2.1266,1.2106,0.2572,0.1798,0.1679,4.7351,3.3187,3.6997,14.1836,9.1397,10.115,3.4333,2.3295,2.2214,59.2636,59.8316,58.6533,12.303,10.4923,14.3527,6.6315,5.2273,7.8922,1.7006,1.8268,2.0272,101834.58,101695.89,101839.11,161.96,178.62,186.15,2.26,3.79,3.29,291.5548,290.9317,292.7935,71.1146,66.7872,66.4851,97639.256,97430.4911,97456.0119,0.0615,0.0,0.0,18.4048,17.7817,19.6435
439,Grand Est,11,202136,2021-09-03,2064,3285.0,4578.0,999,1117.0,1335.0,3129,5453.0,7821.0,36,58.0,81.0,17,20.0,24.0,55,96.0,138.0,0.3493,0.1808,0.2128,0.2117,0.1683,0.156,4.602,3.331,3.2529,13.2546,9.3859,9.1244,20.2434,14.4612,13.7722,59.0769,53.3914,53.4711,15.1902,11.5437,12.899,9.2918,6.7035,7.1281,1.5429,1.0121,1.3582,102054.48,101974.0,101826.43,167.68,226.64,222.64,2.42,3.22,2.71,290.9568,289.3161,291.2411,74.3696,78.0429,76.7036,99741.1429,99649.0357,99523.3929,0.0036,0.0125,0.0471,17.8068,16.1661,18.0911
440,Normandie,12,202136,2021-09-03,268,242.0,354.0,0,0.0,0.0,599,601.0,800.0,8,7.0,10.0,0,0.0,0.0,18,18.0,23.0,,0.1327,0.5326,0.2254,0.1769,0.1489,7.3515,6.3833,5.6299,13.4888,10.9644,10.4619,24.4895,20.4333,19.0141,67.8354,62.8339,52.2461,22.36,15.8105,11.8012,13.3247,7.883,6.7359,1.6613,1.309,2.0915,102192.01,102319.78,101915.89,72.99,102.04,237.23,4.72,4.26,4.02,291.1295,289.8702,289.9424,78.8125,76.5119,81.6979,101091.5179,101249.494,100806.7857,0.0077,0.0013,0.0571,17.9795,16.7202,16.7924
